Type,Mentions,Date,Media,Sentiment,Influencer
rt, bangga presiden hati memperjuangkan hak hak rakyat,12/1/2018 23:11,Twitter,0,@Raden_Atmadja (Penikmat KopiÃƒÂ¢Ã‚Â˜Ã‚Â•)
rt, saya prihatin orang2 enggak puas pemerintah jokowi melacurkan logika nuraninya dengan,12/1/2018 23:10,Twitter,0,@AGPurwoto (Ghulam Purwoto)
rt, prof yusril mengkritik jokowi garangnya main,12/1/2018 23:10,Twitter,0,@Harootoyo (#2019TetapAntiPKI)
rt, yaa ampuun bertemu jokowi,12/1/2018 23:10,Twitter,0,@Tony_Harto (Indonesia Jo)
rt, tidak,12/1/2018 23:10,Twitter,0,@oktori89SEMM (OKTORI NKRI)
mention, bikin takut bangsa bangsa,12/1/2018 23:10,Twitter,0,@ArminaDamayanti (armina damayanti)
rt, cian udeh pake teks ttp salah,12/1/2018 23:10,Twitter,0,@Burhansaid14 (Burhan said)
mention, keren ngebut bangun infrastruktur asyik menikmati lancarnya perjalanan,12/1/2018 23:10,Twitter,0,@sofyans85650976 (sofyan saputra)
reply, sebage warga negara baek temtu tidak merepotkan kepala negaranya dengan mengajukan,12/1/2018 23:10,Twitter,0,@AbdilahPuja (Puja Abdilah)
reply, baik melawan belum musuh indonesia,12/1/2018 23:10,Twitter,0,@SeptianKuncoro1 (Septian Kuncoro)
reply, keturunan orang pade jokowi ae ya,12/1/2018 23:10,Twitter,0,@jokoteles7 (mantan kaya)
rt, peserta reuniakbar212 pendukung pendukung,12/1/2018 23:10,Twitter,0,@teguhbiyanto (Teguh Biyanto)
rt, jokowi resmikan jalan trans papua,12/1/2018 23:10,Twitter,0,@G536666 (#PRABOWOSANDI)
rt, pasukan masuk monas pasukan guru honorer pasukan ojol lengkap dengan seragamnya goodbye,12/1/2018 23:10,Twitter,0,@MoeinEl (Moein El Yameen)
reply, semangat mendungkungmu barugajian,12/1/2018 23:10,Twitter,0,@PrimataRia (Ria Primata)
reply, jokowi mewujudkan,12/1/2018 23:10,Twitter,0,@WijayaPutraRam1 (Wijaya Putra Ramdan)
mention, pikir jokowi sudi,12/1/2018 23:10,Twitter,0,@litalolita16 (Lita Lolita)
rt, ya allah moga menang hidup era merasakan,12/1/2018 23:10,Twitter,0,@swindriyati (Windri Yati)
rt, peserta reuniakbar212 pendukung pendukung,12/1/2018 23:10,Twitter,0,@YunusAntares (Antares Yunus)
mention, bilang kata2 bahar bin smith tidak hina skrg ubah jokowi nama fadli,12/1/2018 23:10,Twitter,0,@KobusKeneng (Kobus.keneng@gmail.com)
rt, pilihan,12/1/2018 23:10,Twitter,0,@sekar_epku (sekarepku)
rt, sudah paham sj mengancam koruptor ttp juga mengancam negara,12/1/2018 23:10,Twitter,0,@rzky_ar (Rizky A.R)
rt, presiden jokowi resmikan tol bocimi seksi i,12/1/2018 23:10,Twitter,0,@Raden_Atmadja (Penikmat KopiÃƒÂ¢Ã‚Â˜Ã‚Â•)
rt, kereta purwokerto ketemu pegawai bumn kereta bercerita ere jokowi meter belum rel,12/1/2018 23:10,Twitter,0,@fathan963 (SUARA ÃƒÂ‚Ã‚Â®ÃƒÂ¯Ã‚Â¸Ã‚ÂAKYAT ÃƒÂ°Ã‚ÂŸÃ‚Â‡Ã‚Â²ÃƒÂ°Ã‚ÂŸÃ‚Â‡Ã‚Â¨)
rt, tidak biar masyarakat siapa2 mbacot khilafah polisi bin tni mendata antek2,12/1/2018 23:10,Twitter,0,@RizieqIblis2 (kim zieq)
mention, presiden jokowi serahkan sertifikat hak tanah bogor,12/1/2018 23:10,Twitter,0,@martinusnussah (KORANBOGOR.com)
rt, pasukan masuk monas pasukan guru honorer pasukan ojol lengkap dengan seragamnya goodbye,12/1/2018 23:10,Twitter,0,@MAdzroi (#PecintaLaut)
rt, presiden jokowi resmikan tol bocimi seksi i,12/1/2018 23:10,Twitter,0,@Metzche2 (Ranting Patah)
rt, buka mata,12/1/2018 23:10,Twitter,0,@Darmalik3 (Darmalik)
mention, rakyat bahagia berkat jokowi bocimijokowibikinhepi,12/1/2018 23:10,Twitter,0,@aurelyalala (aurelyadilla)
rt, enak zaman,12/1/2018 23:10,Twitter,0,@mochharissetyaw (Moch Haris SetyawaN)
rt, presiden bermunculan sayang tidak,12/1/2018 23:10,Twitter,0,@AkumaGoroshi (Tahu Berontak)
rt, pilihan,12/1/2018 23:10,Twitter,0,@elhami2 (Melayu Nusantara..!ÃƒÂ°Ã‚ÂŸÃ‚Â¤Ã‚Â—)
rt, jaman jokowi bikin bank,12/1/2018 23:10,Twitter,0,@ZawjaHumairah (ÃƒÂ˜Ã‚Â²ÃƒÂ™Ã‚ÂˆÃƒÂ˜Ã‚Â¬ÃƒÂ˜Ã‚Â©)
rt, pasukan masuk monas pasukan guru honorer pasukan ojol lengkap dengan seragamnya goodbye,12/1/2018 23:10,Twitter,0,@Hilma25562184 (Hilma)
rt, enak zaman,12/1/2018 23:09,Twitter,0,@Teukuakhyard (Kami)
rt, enak zaman,12/1/2018 23:09,Twitter,0,@wongkampung37 (menanti 2019)
rt, warga muhammadiyah tulis buku kebohongan jokowi agraria,12/1/2018 23:09,Twitter,0,@sastromenggolo (Sastro )
reply, pengguna mobil mewah gratis jembatan suramadu dibandingkan,12/1/2018 23:09,Twitter,0,@MutiaAnnisaNab1 (Mutia Annisa Nabila)
rt, jokowi menang enggak,12/1/2018 23:09,Twitter,0,@ordinaryman2009 (Andy Jie)
rt, enak zaman,12/1/2018 23:09,Twitter,0,@DewaTakon (Ogah Gaduh)
rt, enak zaman,12/1/2018 23:09,Twitter,0,@PutraKerug (merahputih)
rt, ahok dimusuhi dianggap china keras,12/1/2018 23:09,Twitter,0,@AdigangAdiguno (Adigang Adigung Adiguno)
rt, rezim jokowi tidak sejahterakan rakyat nelayan,12/1/2018 23:09,Twitter,0,@myzkplx (Mr. Suneo)
rt, alhamdulillah yaa mak,12/1/2018 23:09,Twitter,0,@swulll (w u l a n | #PartaiEmakPEPES| Tukang Bubur)
rt, ye si derita desa orang ekonomi,12/1/2018 23:09,Twitter,0,@DamonGianne (GDamon)
rt, saya prihatin orang2 enggak puas pemerintah jokowi melacurkan logika nuraninya dengan,12/1/2018 23:09,Twitter,0,@yozyaulia (Yozi Aulia Rahman)
rt, kalau saja pemerintah tau bikin semangat mendukung adlh,12/1/2018 23:09,Twitter,0,@daniplacetohide (L1 + ÃƒÂ¢Ã‚ÂˆÃ‚Â†)
mention, presiden berani berpidato demo tunggu tanggal desember nyali,12/1/2018 23:09,Twitter,0,@CintaYustika (Cinta Yustika)
rt, ahok dimusuhi dianggap china keras,12/1/2018 23:09,Twitter,0,@Muhammad_inddra (Muhammad indra)
rt, pasukan masuk monas pasukan guru honorer pasukan ojol lengkap dengan seragamnya goodbye,12/1/2018 23:09,Twitter,0,@hendrawanbimant (Hendra Bimantoro)
reply, undangan,12/1/2018 23:09,Twitter,0,@Eddianto1 (Eddianto)
rt, ahok dimusuhi dianggap china keras,12/1/2018 23:09,Twitter,0,@DfarDjafar (Djafar)
rt, jokowi lempar senyum sumringah prof yusril ihza mahendra diskusi hukum,12/1/2018 23:09,Twitter,0,@rzky_ar (Rizky A.R)
rt, deklarasi dukung insya allah diumumkan januari,12/1/2018 23:09,Twitter,0,@SA_haramain (Bangkit !!! #2019GantiPresiden)
rt, prabowo subianto didukung anak cucu jendral sudirman pendiri nu,12/1/2018 23:09,Twitter,0,@dedyyfirdause__ (dedyyfirdause__ #RELAWANhantuÃƒÂ°Ã‚ÂŸÃ‚Â‘Ã‚Â†)
rt, kereta purwokerto ketemu pegawai bumn kereta bercerita ere jokowi meter belum rel,12/1/2018 23:09,Twitter,0,@Anyer_Fury (Ibnue Anyer)
rt, jokowi lempar senyum sumringah prof yusril ihza mahendra diskusi hukum,12/1/2018 23:09,Twitter,0,@Darmalik3 (Darmalik)
rt, pendukung seantero jagat serius tidak maaf nih,12/1/2018 23:09,Twitter,0,@rinal_tr (Rinal)
mention, suram temen nanyain besok monas tidak sampah orang2 kejebak pilihan jokowi prabowo saja sampe otak dempak,12/1/2018 23:09,Twitter,0,@YRFVRTZ (Click here to start)
rt, biarin,12/1/2018 23:09,Twitter,0,@Masden10835849 (MÃƒÂ°Ã‚ÂŸÃ‚Â…Ã‚Â°ÃƒÂ¯Ã‚Â¸Ã‚ÂS ÃƒÂ°Ã‚ÂŸÃ‚Â‡Ã‚Â®ÃƒÂ°Ã‚ÂŸÃ‚Â‡Ã‚Â©DENÃƒÂ°Ã‚ÂŸÃ‚Â‘Ã‚Â)
reply, ppatk omong,12/1/2018 23:08,Twitter,0,@AgusSet26323527 (@nak ingusan)
mention, alasan bahar bin smith tolak maaf jokowi,12/1/2018 23:08,Twitter,0,@teraslampung (TerasLampung)
mention, jokowi janji sederhanakan laporan dana desa,12/1/2018 23:08,Twitter,0,@DandiSuhendi3 (Dandi Suhendi)
rt, presiden bermunculan sayang tidak,12/1/2018 23:08,Twitter,0,@MobilButut2019 (ÃƒÂ°Ã‚ÂŸÃ‚Â‘Ã‚Â“)
rt, iwan fals pindah lihat posisi jokowi dibawah par iwan bilang netral iwan sangat,12/1/2018 23:08,Twitter,0,@Hasansyah11 (Hasansyah)
rt, tekhnologi informasi mempermudah kerja birokrasi memaksimalkan pelayanan jokowi,12/1/2018 23:08,Twitter,0,@nanang_nurholis (Nanang Nurholis)
rt, arahan imam habib rizieq panitia memutuskan tidak mengundang tertulis jokowi,12/1/2018 23:08,Twitter,0,@beraniadilhebat (GemahRipahLohJinawi?)
reply, anggota nasida ria bagaimana kabarnya semoga sehat,12/1/2018 23:08,Twitter,0,@SetyawatiNila (Nila Setyawati)
mention, jokowi sukses wujudkan agenda prioritas,12/1/2018 23:08,Twitter,0,@ArminaDamayanti (armina damayanti)
rt, teriak nyuruh buy back indosat,12/1/2018 23:08,Twitter,0,@jackrangga10 (Jack)
rt, ya allah moga menang hidup era merasakan,12/1/2018 23:08,Twitter,0,@bonniebulb (bonnie)
rt, enak zaman,12/1/2018 23:08,Twitter,0,@ria_otoluwa (Ria Otoluwa)
rt, ahok dimusuhi dianggap china keras,12/1/2018 23:08,Twitter,0,@ChoirielAnwar5 (Iriell Jawa)
rt, ceramah bahar smith penuh,12/1/2018 23:08,Twitter,0,@juragankepiting (Mr. Crab)
rt, pasukan masuk monas pasukan guru honorer pasukan ojol lengkap dengan seragamnya goodbye,12/1/2018 23:08,Twitter,0,@angelsmanagemen (Malenggang Sontoloyo)
rt, kalau saja pemerintah tau bikin semangat mendukung adlh,12/1/2018 23:08,Twitter,0,@NandoMagnifico (#IStandForAhok)
rt, hina jokowi habib bahar bin smith terancam penjara,12/1/2018 23:08,Twitter,0,@maenggok (Mak Enggok)
rt, timses jokowi spirit dibangun,12/1/2018 23:08,Twitter,0,@AwakMedanCoy (Andalasian)
mention, kebijakan ekonomi jokowi indonesia maju,12/1/2018 23:08,Twitter,0,@ArminaDamayanti (armina damayanti)
mention, superforex indonesia pbb pilih jokowi prabowo yusril,12/1/2018 23:08,Twitter,0,@FitriNissa5 (Fitri Nissa)
mention, kenapa dukungan kepada jokowi mengalir sederhana santun merakyat dengan ulama tokoh agama,12/1/2018 23:08,Twitter,0,@septianagita2 (Septiana Gita)
rt, hina jokowi habib bahar bin smith terancam penjara,12/1/2018 23:08,Twitter,0,@TrustWiyoto (irfan zaky)
reply, jokowi presiden ri periode,12/1/2018 23:08,Twitter,0,@RudiCarlos72 (Rudi Photo)
rt, hina jokowi habib bahar bin smith terancam penjara,12/1/2018 23:08,Twitter,0,@AbiShaquille (Abi_Shaquille)
rt, pilpres enak pakai sangat jokowi aamiin didukung partai koalisi prabowo sandi,12/1/2018 23:08,Twitter,0,@ophyea (Agung ophye)
rt, reuni jokowi diundang prabowo tamu kehormatan,12/1/2018 23:08,Twitter,0,@syamsulhadi_ae (Syamsul Hadi)
reply, prestasi mari sukseskan periode tabokfitnah,12/1/2018 23:08,Twitter,0,@VennyAulia8 (Venny Aulia)
rt, ceramah bahar smith penuh,12/1/2018 23:08,Twitter,0,@Femmy_CR (ÃƒÂ°Ã‚ÂŸÃ‚Â‘Ã‚ÂJokowi)
rt, jokowi dicengin mulu sabar strategi ya kebayang kalau cengan haid jaman harto,12/1/2018 23:08,Twitter,0,@Gentaadiasa (gntadi)
rt, perkara jokowi haid habib baik busuk penjara,12/1/2018 23:08,Twitter,0,@SijalMutakallim (Mutakallim Sijal)
rt, enak zaman,12/1/2018 23:08,Twitter,0,@DarmadiAhmad2 (Mas Adi)
mention, bikin takut bangsa bangsa,12/1/2018 23:08,Twitter,0,@ArminaDamayanti (armina damayanti)
rt, buka mata,12/1/2018 23:07,Twitter,0,@newagestein (D'CHEBONGERS)
rt, prof yusril mengkritik jokowi garangnya main,12/1/2018 23:07,Twitter,0,@fatheema_zein (Intan Payong)
rt, teriak nyuruh buy back indosat,12/1/2018 23:07,Twitter,0,@cundunk (Herman)
mention, mantap jokowimembangundesa,12/1/2018 23:07,Twitter,0,@DanuSeptian6 (Danu Septian)
rt, enak zaman,12/1/2018 23:07,Twitter,0,@Miftahu61499274 (Miftahul munir)
mention, terimakasih jokowi bocimijokowibikinhepi,12/1/2018 23:07,Twitter,0,@aurelyalala (aurelyadilla)
rt, buka mata,12/1/2018 23:07,Twitter,0,@natadiningrat99 (Kenhans)
reply, croscek instansi pemberi kur,12/1/2018 23:07,Twitter,0,@yossetyawan2000 (#tamatnyaPENCITRAAN)
rt, merayakan guru nasional stadion pakansari bogor pagi,12/1/2018 23:07,Twitter,0,@syamsulhadi_ae (Syamsul Hadi)
rt, saya prihatin orang2 enggak puas pemerintah jokowi melacurkan logika nuraninya dengan,12/1/2018 23:07,Twitter,0,@tjahtngina (tjahjadi)
rt, merinding terharu mendengar dan reaksi warga antusisnya bertemu dengan presiden,12/1/2018 23:07,Twitter,0,@NgopiJahe_09 (Ah_Madun#FNI)
reply, saya suka menit sakit sembuh jokowi,12/1/2018 23:07,Twitter,0,@NgopiJahe_09 (Ah_Madun#FNI)
rt, merinding terharu mendengar dan reaksi warga antusisnya bertemu dengan presiden,12/1/2018 23:07,Twitter,0,@pekaklonto (Pekak Lonto)
rt, menang digit pemilih populasinya mencapai,12/1/2018 23:07,Twitter,0,@ClarintaNesya (nesya clarinta)
rt, enak zaman,12/1/2018 23:07,Twitter,0,@Fan21497958 (Fan)
reply, biasa2 yusril temui jokowi,12/1/2018 23:07,Twitter,0,@FaqihSyahrir (#DEMARKASIimajiner)
rt, enak zaman,12/1/2018 23:07,Twitter,0,@DepitArmada (Depit broken home)
rt, jokowi bilang gengerewo kamu sontoloyo kamu tabok kamu baper dsaat manusia,12/1/2018 23:07,Twitter,0,@ChoirielAnwar5 (Iriell Jawa)
rt, rezim jokowi tidak sejahterakan rakyat nelayan,12/1/2018 23:07,Twitter,0,@husqy_lavater (Thaifah Al Manshurah)
mention, pembangunan jembatan gantung salah implementasi nawacita ketiga presiden jokowi membangun,12/1/2018 23:07,Twitter,0,@AyuPangesti12 (Ayu Pangesti)
rt, elektabilitas pemilih pendapatan rp juta mencapai persen,12/1/2018 23:07,Twitter,0,@ClarintaNesya (nesya clarinta)
rt, ya allah moga menang hidup era merasakan,12/1/2018 23:07,Twitter,0,@Degil2019 (Degil)
rt, pemilih perolehan suara mencapai persen unggul tipis,12/1/2018 23:07,Twitter,0,@ClarintaNesya (nesya clarinta)
rt, pilihan,12/1/2018 23:07,Twitter,0,@dedstopaz (RAJA SOCMED)
reply, romahumuziy best jaya sehat jokowi,12/1/2018 23:07,Twitter,0,@AnabelaSasya (Anabela Sasya)
rt, pemilih muslim elektabilitas mencapai persen,12/1/2018 23:07,Twitter,0,@ClarintaNesya (nesya clarinta)
rt, teriak nyuruh buy back indosat,12/1/2018 23:07,Twitter,0,@LukmanNu12 (Lukman Nugraha)
reply, ya pendukung tertib lintas,12/1/2018 23:07,Twitter,0,@AzwaPutri3 (Azwa Putri)
rt, pengen melok2 dodolan gedhang goreng ben ndang sugeh trus diundang istana karo jokowi seperti,12/1/2018 23:07,Twitter,0,@rmiryanti (MiRa ÃƒÂ°Ã‚ÂŸÃ‚ÂŒÃ‚Â·ÃƒÂ°Ã‚ÂŸÃ‚Â‡Ã‚Â²ÃƒÂ°Ã‚ÂŸÃ‚Â‡Ã‚Â¨)
rt, presiden bermunculan sayang tidak,12/1/2018 23:07,Twitter,0,@teguhbiyanto (Teguh Biyanto)
reply, bagus setuju memajukan desa kunci utama pemerataan kesejahteraan kalau bantu,12/1/2018 23:07,Twitter,0,@agusset60874731 (agus setiawan)
rt, merayakan guru nasional stadion pakansari bogor pagi,12/1/2018 23:06,Twitter,0,@AghisFathul (Aghis Fathul)
rt, yaa ampuun bertemu jokowi,12/1/2018 23:06,Twitter,0,@GoTotheJek (GotoTheJek)
rt, survei diidetifikasi pasangan unggul kantong suara pemilih,12/1/2018 23:06,Twitter,0,@ClarintaNesya (nesya clarinta)
rt, sederhana jawabannya trademark dungu akut tangan,12/1/2018 23:06,Twitter,0,@RKowara (Ridzky Nadia Kowara)
rt, presiden jokowi resmikan tol bocimi seksi i,12/1/2018 23:06,Twitter,0,@mminuel (Mminuel)
reply, tidak peduli jokowi marahi presiden,12/1/2018 23:06,Twitter,0,@TikusHitam3 (dark justice)
rt, berbanggalah keberhasilan wisata,12/1/2018 23:06,Twitter,0,@AnPujadi (2019gantipresiden#)
rt, reuni jokowi diundang prabowo tamu kehormatan,12/1/2018 23:06,Twitter,0,@Mustaki89269931 (Mustakimtakim)
rt, ceramah bahar smith penuh,12/1/2018 23:06,Twitter,0,@AnwarKhoirull (Khoerull Anwar)
rt, bravo sebentar ahok bebas membantu pilpres semoga beliau sehat,12/1/2018 23:06,Twitter,0,@Sangadj49570204 (Sangadji)
rt, maaf jokowi bahar memilih dipenjara oke semoga cepat menerima hukuman,12/1/2018 23:06,Twitter,0,@oktori89SEMM (OKTORI NKRI)
rt, wisatawan mancanegara berkunjung negeri tumbuh gempa bumi tsunami,12/1/2018 23:06,Twitter,0,@AnPujadi (2019gantipresiden#)
rt, teriak nyuruh buy back indosat,12/1/2018 23:06,Twitter,0,@AghisFathul (Aghis Fathul)
rt, ceramah bahar smith penuh,12/1/2018 23:06,Twitter,0,@pocongtwit (AnakNaga)
rt, berdasar survei lembaga lingkaran survei indonesia denny ja elektabilitas pasangan,12/1/2018 23:06,Twitter,0,@ClarintaNesya (nesya clarinta)
rt, enak zaman,12/1/2018 23:06,Twitter,0,@mage_jobang (.)
rt, saya prihatin orang2 enggak puas pemerintah jokowi melacurkan logika nuraninya dengan,12/1/2018 23:06,Twitter,0,@evunkhadi (E!)
rt, dibilang pengecut bahar bin smith menggertak baik busuk penjara maaf,12/1/2018 23:06,Twitter,0,@sendysuwanto (sendy)
rt, bertemu jokowi yusril dukungan pbb,12/1/2018 23:06,Twitter,0,@Dng832 (Dng.93)
rt, prabowo subianto didukung anak cucu jendral sudirman pendiri nu,12/1/2018 23:06,Twitter,0,@abyalif74_noni (pejoeang)
rt, rakyat rindu sby,12/1/2018 23:06,Twitter,0,@I_Guswar (I.Guswar)
rt, bangga presiden hati memperjuangkan hak hak rakyat,12/1/2018 23:06,Twitter,0,@oktori89SEMM (OKTORI NKRI)
rt, kereta purwokerto ketemu pegawai bumn kereta bercerita ere jokowi meter belum rel,12/1/2018 23:06,Twitter,0,@rian1_one (Riane)
rt, iwan fals pindah lihat posisi jokowi dibawah par iwan bilang netral iwan sangat,12/1/2018 23:06,Twitter,0,@Mukiyo14 (Mukiyo)
mention, charles honoris jokowi bangun indonesia ekonomi,12/1/2018 23:06,Twitter,0,@parlemeninfo (Kabar Parlemen)
rt, jokowi berpasangan jusuf kalla meraup suara unggul provinsi,12/1/2018 23:06,Twitter,0,@ClarintaNesya (nesya clarinta)
reply, hadir kegirangan dapat,12/1/2018 23:06,Twitter,0,@Musadad0512 (Musadad KSQ)
mention, ampuh jokowi terbukti manjur atasi kemiskinan pengangguran,12/1/2018 23:06,Twitter,0,@ArminaDamayanti (armina damayanti)
reply, prabowo jawa ah beneer,12/1/2018 23:06,Twitter,0,@Jumadi52056989 (mertosentiko)
rt, prediksi pilpres,12/1/2018 23:06,Twitter,0,@nawawi77404132 (nawa nawi)
rt, pendukung seantero jagat serius tidak maaf nih,12/1/2018 23:06,Twitter,0,@antaz345 (Algoritma)
rt, pilpres rematch prabowo vs jokowi pilpres,12/1/2018 23:06,Twitter,0,@ClarintaNesya (nesya clarinta)
rt, enak zaman,12/1/2018 23:06,Twitter,0,@Ronnie_Rusli (Ronnie Higuchi Rusli)
rt, berani ketemu guru,12/1/2018 23:06,Twitter,0,@sinagabonar63 (sinagabonar)
rt, aamiin nomor urut nomor urut,12/1/2018 23:06,Twitter,0,@ClarintaNesya (nesya clarinta)
rt, prabowo subianto didukung anak cucu jendral sudirman pendiri nu,12/1/2018 23:06,Twitter,0,@Rudy66385033 (cukup No. 2)
rt, tahapan pemilu pengambilan nomor urut pasangan capres cawapres aamiin,12/1/2018 23:06,Twitter,0,@ClarintaNesya (nesya clarinta)
rt, enak zaman,12/1/2018 23:06,Twitter,0,@Fan21497958 (Fan)
rt, saya prihatin orang2 enggak puas pemerintah jokowi melacurkan logika nuraninya dengan,12/1/2018 23:05,Twitter,0,@aggggis (Agis)
rt, pendukung seantero jagat serius tidak maaf nih,12/1/2018 23:05,Twitter,0,@bonniebulb (bonnie)
rt, pilihan,12/1/2018 23:05,Twitter,0,@medina_kiky (Kiki #2019PrabowoPresiden)
rt, polling yuk,12/1/2018 23:05,Twitter,0,@Fan21497958 (Fan)
rt, merayakan guru nasional stadion pakansari bogor pagi,12/1/2018 23:05,Twitter,0,"@malfiannur99 (M. Alfian. N.H, S. Sos)"
mention, guyonan jokowi jan ethes dipuji berwajah seperti kakeknya,12/1/2018 23:05,Twitter,0,@ArminaDamayanti (armina damayanti)
rt, warga muhammadiyah tulis buku kebohongan jokowi agraria,12/1/2018 23:05,Twitter,0,@SijalMutakallim (Mutakallim Sijal)
rt, saya prihatin orang2 enggak puas pemerintah jokowi melacurkan logika nuraninya dengan,12/1/2018 23:05,Twitter,0,@putriimellda (Imelda K Lase)
rt, ancaman gugatan dilayangkan partai berkarya jurubicara tkn ahmad basarah memancing kemarahan,12/1/2018 23:05,Twitter,0,@Lennynajwa1 (Lenny@najwa)
reply, bingung jokowi presiden sih marahi pemerintahan,12/1/2018 23:05,Twitter,0,@TikusHitam3 (dark justice)
mention, jokowi bagikan sertikat tanah kabupaten bogor kabarlugas,12/1/2018 23:05,Twitter,0,@kabarlugas (Kabar Lugas)
rt, kemanusiaan sesuai amanat konstitusi indonesia menjaga perdamaian dunia himbau presiden jokowi,12/1/2018 23:05,Twitter,0,@securityblind (ÃƒÂ˜Ã‚ÂªÃƒÂ˜Ã‚Â¨ÃƒÂ˜Ã‚Â±ÃƒÂ˜Ã‚Â¦ÃƒÂ™Ã‚Â‡)
rt, bani maha salah pemerintahan sekarang,12/1/2018 23:05,Twitter,0,@yopi_yoman (yopi_yoman)
reply, jokowi berhasil menciptakan manusia kardus prestasi membangun tidak rel,12/1/2018 23:05,Twitter,0,@Mangarajatodin (Mangaraja Phan XV)
rt, reuni jokowi diundang prabowo tamu kehormatan,12/1/2018 23:05,Twitter,0,@AbiSabarudin1 (Abi Sabarudin)
rt, ahok dimusuhi dianggap china keras,12/1/2018 23:05,Twitter,0,@ImeldaTheQueen (IER)
rt, iya om sudah kekayaan kuasai asing,12/1/2018 23:05,Twitter,0,@Ammar230214 (ÃƒÂ Ã‚ÂªÃ‚Â…ÃƒÂ Ã‚ÂªÃ‚Â®ÃƒÂ Ã‚Â«Ã‚ÂÃƒÂ Ã‚ÂªÃ‚Â®ÃƒÂ Ã‚ÂªÃ‚Â°)
rt, kok panik begitu piye,12/1/2018 23:05,Twitter,0,@puyeng_banget (Puyeng Banget)
rt, ceramah bahar smith penuh,12/1/2018 23:05,Twitter,0,@Tony_Harto (Indonesia Jo)
rt, menantang ngundang jokowi undangan belum dilayangkan cabut tantangan,12/1/2018 23:05,Twitter,0,@LukmanNu12 (Lukman Nugraha)
mention, kagum revolusi industri kaum milenial sulsel dukung jokowi pilpres,12/1/2018 23:05,Twitter,0,@tagarnews (Tagar News)
rt, presiden jokowi resmikan tol bocimi seksi i,12/1/2018 23:05,Twitter,0,@Namaku_Mei (mei Amoy kecil  ÃƒÂ¤Ã‚Â»Ã‚Â–ÃƒÂ¥Ã‚Â¾Ã‚ÂˆÃƒÂ§Ã‚Â±Ã‚Â³ÃƒÂ¥Ã‚Â…Ã‚Â°kampert sontoloyo)
mention, i liked video penghina jokowi anak konglomerat china sangat tajir,12/1/2018 23:05,Twitter,0,@arifrahman230 (BANDAR Rongsokan)
rt, prof yusril mengkritik jokowi garangnya main,12/1/2018 23:05,Twitter,0,@ChoySantoso (Choy Santoso)
rt, tidak mudeng mudeng ya tidak menuduh pki anggota pki,12/1/2018 23:05,Twitter,0,@puyeng_banget (Puyeng Banget)
rt, top presiden,12/1/2018 23:05,Twitter,0,@B4NG_GUN (BANG GUN)
rt, teman militan jokowi ahok,12/1/2018 23:05,Twitter,0,@AniSiregarAni1 (Ani Siregar Ani)
rt, prabowo subianto didukung anak cucu jendral sudirman pendiri nu,12/1/2018 23:04,Twitter,0,@BQtong (bang qtong)
mention, nawacita presiden jokowi presiden kebanggaan rakyat membangun indonesia,12/1/2018 23:04,Twitter,0,@EksyW (Eksy Andhika Wulandari)
rt, nenek nenek saja tau jokowi tukang parte isinya konon milenial jaga ngerti,12/1/2018 23:04,Twitter,0,@AntiDante17 (PejuangNKRI)
rt, buka mata,12/1/2018 23:04,Twitter,0,@v13na (Vee-na)
rt, bangga presiden hati memperjuangkan hak hak rakyat,12/1/2018 23:04,Twitter,0,@newagestein (D'CHEBONGERS)
rt, ceramah bahar smith penuh,12/1/2018 23:04,Twitter,0,@lord_sbt (sibotaktinju)
mention, indonesia maju jokowi,12/1/2018 23:04,Twitter,0,@TohariTongkek (Hery Tongkek)
mention, jokowi sita trilyun hasil kejahatan tersimpan swis,12/1/2018 23:04,Twitter,0,@Tuegehsemmy1 (Tuegehsemmy)
reply, promised stop indonesia rice import,12/1/2018 23:04,Twitter,0,@fitrajayapilian (Rice Husk 4 Electric & Rice Industry Strengthening)
rt, deklarasi dukung insya allah diumumkan januari,12/1/2018 23:04,Twitter,0,@idhamdams (idham muhammad)
rt, tidak,12/1/2018 23:04,Twitter,0,@johnbralink (johntan)
rt, teriak nyuruh buy back indosat,12/1/2018 23:04,Twitter,0,@Dayat_Tebet (Hidayat)
rt, buka mata,12/1/2018 23:04,Twitter,0,@BangJoe27 (Bang Joe)
mention, pertemuan bogor yusril dukung jokowi prabowo hasto dukungan ketum pbb wajar jpnews,12/1/2018 23:04,Twitter,0,@PDwikora (Panca dwikora)
rt, pilih pilpres,12/1/2018 23:04,Twitter,0,@Muly86054800 (Muly412bell)
rt, buka mata,12/1/2018 23:04,Twitter,0,@RiyantAriel (RiyantAriel)
rt, merayakan guru nasional stadion pakansari bogor pagi,12/1/2018 23:04,Twitter,0,@mwshya (Merly Wasuhaya)
rt, bangga presiden hati memperjuangkan hak hak rakyat,12/1/2018 23:04,Twitter,0,@Ammar230214 (ÃƒÂ Ã‚ÂªÃ‚Â…ÃƒÂ Ã‚ÂªÃ‚Â®ÃƒÂ Ã‚Â«Ã‚ÂÃƒÂ Ã‚ÂªÃ‚Â®ÃƒÂ Ã‚ÂªÃ‚Â°)
rt, buka mata,12/1/2018 23:04,Twitter,0,@Handoyo1998 (ÃƒÂ°Ã‚ÂŸÃ‚Â‘Ã‚Âˆaku sih JKW saja ÃƒÂ°Ã‚ÂŸÃ‚Â‘Ã‚Â)
